Date,Session_ID,User_ID,Country,City,Device,Browser,Traffic_Source,Campaign,Landing_Page,Sessions,Users,New_User,Page_Views,Avg_Session_Duration_Min,Bounce_Rate,Conversions,Revenue_USD,Exit_Page,Conversion_Rate
2024-11-15,SES004419,USR01013,USA,Dallas,Desktop,Safari,Social,No Campaign,Contact,2,1,No,8,3.52,60,0,0,Blog,0.0
2024-12-05,SES004420,USR00074,Australia,Melbourne,Mobile,Edge,Direct,Brand Awareness,Home,2,1,No,8,4.55,45,0,0,Home,0.0
2025-03-09,SES004421,USR00759,Canada,Toronto,Mobile,Chrome,Organic Search,Brand Awareness,Blog,1,1,Yes,5,6.74,43,0,0,Contact,0.0
2024-04-25,SES004422,USR01864,India,Mumbai,Desktop,Firefox,Organic Search,Festive Offer,Products,2,1,Yes,7,6.73,28,0,0,Checkout,0.0
2024-01-19,SES004423,USR00496,Canada,Vancouver,Tablet,Firefox,Direct,Brand Awareness,Pricing,2,1,No,3,6.9,39,1,436,Pricing,50.0
2025-03-29,SES004424,USR01947,Australia,Melbourne,Mobile,Edge,Paid Search,Summer Sale,Blog,2,1,Yes,5,6.31,26,0,0,Blog,0.0
2024-07-13,SES004425,USR00319,India,Delhi,Mobile,Edge,Social,Brand Awareness,Blog,2,1,Yes,8,5.16,50,0,0,Products,0.0
2025-05-18,SES004426,USR00539,India,Delhi,Mobile,Safari,Organic Search,Festive Offer,Products,2,1,No,6,0.91,33,0,0,Checkout,0.0
2024-01-26,SES004427,USR01053,USA,New York,Mobile,Firefox,Organic Search,No Campaign,Products,3,1,No,5,1.76,41,0,0,Pricing,0.0
2024-03-05,SES004428,USR00321,India,Pune,Tablet,Firefox,Direct,Festive Offer,Home,3,1,No,10,4.3,37,0,0,Blog,0.0
2024-12-13,SES004429,USR01026,UK,London,Mobile,Firefox,Paid Search,Email Retention,Blog,3,1,Yes,5,1.83,30,1,445,Pricing,33.33
2025-05-24,SES004430,USR00464,UK,London,Desktop,Edge,Direct,Product Launch,Pricing,1,1,No,4,4.64,49,0,0,Blog,0.0
2024-12-27,SES004431,USR01711,India,Pune,Desktop,Chrome,Paid Search,Product Launch,Contact,1,1,No,7,2.08,35,0,0,Blog,0.0
2024-01-28,SES004432,USR01379,India,Delhi,Mobile,Edge,Paid Search,Product Launch,Checkout,2,1,Yes,4,2.29,37,0,0,Blog,0.0
2024-03-04,SES004433,USR00898,UK,Manchester,Mobile,Edge,Email,Product Launch,Checkout,3,1,Yes,8,3.38,31,0,0,Checkout,0.0
2024-07-29,SES004434,USR01533,UK,Manchester,Mobile,Safari,Organic Search,Email Retention,Home,2,1,Yes,10,1.76,43,0,0,Contact,0.0
2025-02-06,SES004435,USR01931,India,Hyderabad,Mobile,Chrome,Paid Search,Product Launch,Products,1,1,Yes,4,2.87,37,0,0,Home,0.0
2024-06-06,SES004436,USR00930,USA,Dallas,Mobile,Safari,Direct,Summer Sale,Products,2,1,Yes,8,7.38,39,0,0,Products,0.0
2024-09-29,SES004437,USR01571,UK,Manchester,Desktop,Safari,Direct,Summer Sale,Home,4,1,No,6,1.6,38,0,0,Blog,0.0
2025-06-03,SES004438,USR00912,Australia,Sydney,Tablet,Firefox,Referral,No Campaign,Contact,3,1,No,10,2.55,42,0,0,Checkout,0.0
2025-05-12,SES004439,USR01266,UK,London,Mobile,Firefox,Direct,Festive Offer,Home,3,1,Yes,4,6.43,48,0,0,Contact,0.0
2024-01-19,SES004440,USR01799,Australia,Sydney,Tablet,Safari,Organic Search,Brand Awareness,Blog,3,1,Yes,10,6.64,39,0,0,Checkout,0.0
2024-05-11,SES004441,USR01693,India,Mumbai,Mobile,Edge,Organic Search,Festive Offer,Products,4,1,No,7,3.74,32,1,172,Contact,25.0
2024-11-24,SES004442,USR00361,Canada,Toronto,Mobile,Chrome,Organic Search,Festive Offer,Products,4,1,No,6,1.03,29,1,263,Home,25.0
2024-09-08,SES004443,USR00314,UK,Manchester,Tablet,Safari,Referral,Email Retention,Checkout,1,1,No,8,3.82,46,0,0,Checkout,0.0
2025-06-20,SES004444,USR01153,Australia,Melbourne,Desktop,Safari,Direct,No Campaign,Checkout,3,1,Yes,5,5.51,52,0,0,Pricing,0.0
2025-04-05,SES004445,USR00851,Australia,Sydney,Mobile,Chrome,Organic Search,Product Launch,Blog,4,1,No,8,0.89,30,0,0,Blog,0.0
2025-05-16,SES004446,USR00530,Australia,Sydney,Desktop,Edge,Organic Search,Summer Sale,Blog,3,1,No,5,3.9,43,0,0,Contact,0.0
2024-08-24,SES004447,USR01293,India,Pune,Mobile,Firefox,Referral,No Campaign,Home,1,1,Yes,7,5.25,46,0,0,Blog,0.0
2024-12-31,SES004448,USR01134,Canada,Toronto,Mobile,Chrome,Paid Search,Email Retention,Products,2,1,Yes,4,2.86,23,0,0,Contact,0.0
2025-01-30,SES004449,USR01517,USA,New York,Mobile,Firefox,Organic Search,Email Retention,Pricing,3,1,Yes,9,2.8,41,1,238,Blog,33.33
2024-10-19,SES004450,USR01352,Canada,Vancouver,Desktop,Chrome,Organic Search,Brand Awareness,Contact,1,1,Yes,9,5.6,31,0,0,Blog,0.0
2025-04-08,SES004451,USR01755,India,Delhi,Mobile,Safari,Paid Search,Festive Offer,Blog,1,1,No,5,1.24,23,0,0,Home,0.0
2025-03-29,SES004452,USR01086,Canada,Toronto,Tablet,Safari,Email,Product Launch,Products,4,1,Yes,5,5.85,44,1,135,Checkout,25.0
2025-01-21,SES004453,USR00899,Australia,Melbourne,Mobile,Chrome,Paid Search,Product Launch,Home,4,1,Yes,12,3.54,30,2,736,Checkout,50.0
2024-11-17,SES004454,USR01032,Australia,Sydney,Mobile,Edge,Social,Brand Awareness,Contact,1,1,No,3,7.08,52,0,0,Blog,0.0
2024-06-09,SES004455,USR01882,Canada,Vancouver,Mobile,Firefox,Social,Festive Offer,Checkout,3,1,Yes,4,7.37,62,0,0,Home,0.0
2024-10-05,SES004456,USR00190,UK,London,Mobile,Safari,Direct,No Campaign,Home,2,1,No,4,7.07,40,0,0,Checkout,0.0
2025-05-17,SES004457,USR00190,USA,Dallas,Mobile,Firefox,Social,Brand Awareness,Blog,2,1,Yes,9,5.01,57,0,0,Products,0.0
2025-04-09,SES004458,USR00896,USA,San Francisco,Mobile,Safari,Direct,Festive Offer,Contact,4,1,Yes,10,3.42,45,0,0,Contact,0.0
2024-09-07,SES004459,USR01251,India,Bengaluru,Mobile,Chrome,Organic Search,No Campaign,Products,1,1,No,3,4.18,30,0,0,Products,0.0
2025-06-03,SES004460,USR01592,USA,San Francisco,Mobile,Edge,Social,Brand Awareness,Blog,3,1,Yes,7,6.27,61,0,0,Pricing,0.0
2025-01-05,SES004461,USR01452,India,Bengaluru,Mobile,Chrome,Organic Search,Brand Awareness,Products,3,1,Yes,4,2.39,29,0,0,Home,0.0
2024-11-10,SES004462,USR01432,Australia,Melbourne,Mobile,Firefox,Email,Festive Offer,Checkout,4,1,No,7,3.71,33,0,0,Contact,0.0
2024-04-03,SES004463,USR00345,India,Delhi,Mobile,Chrome,Paid Search,Email Retention,Pricing,2,1,No,6,4.86,23,0,0,Blog,0.0
2024-09-24,SES004464,USR00602,Canada,Vancouver,Mobile,Safari,Organic Search,Product Launch,Home,3,1,Yes,11,3.28,32,0,0,Blog,0.0
2024-05-02,SES004465,USR01932,Australia,Sydney,Mobile,Firefox,Direct,No Campaign,Pricing,4,1,No,8,2.41,44,0,0,Contact,0.0
2024-12-09,SES004466,USR01966,India,Pune,Mobile,Safari,Paid Search,Brand Awareness,Home,3,1,Yes,9,4.18,28,0,0,Checkout,0.0
2025-02-02,SES004467,USR01287,Australia,Sydney,Mobile,Chrome,Paid Search,Email Retention,Contact,3,1,Yes,4,3.88,27,0,0,Home,0.0
2024-09-27,SES004468,USR01975,USA,San Francisco,Mobile,Edge,Direct,Email Retention,Products,3,1,No,6,3.07,43,0,0,Contact,0.0
2024-10-28,SES004469,USR00757,Canada,Toronto,Desktop,Safari,Organic Search,Summer Sale,Checkout,2,1,No,8,3.96,43,1,81,Home,50.0
2025-02-01,SES004470,USR00758,USA,San Francisco,Desktop,Firefox,Paid Search,No Campaign,Pricing,2,1,Yes,3,3.14,22,0,0,Blog,0.0
2024-03-11,SES004471,USR01634,USA,New York,Mobile,Edge,Referral,Email Retention,Contact,3,1,No,11,2.95,36,0,0,Pricing,0.0
2025-04-22,SES004472,USR01681,India,Pune,Mobile,Safari,Direct,Email Retention,Products,2,1,Yes,6,2.33,52,1,426,Contact,50.0
2025-05-11,SES004473,USR01641,Canada,Vancouver,Mobile,Safari,Paid Search,No Campaign,Home,1,1,Yes,5,3.89,25,0,0,Blog,0.0
2024-06-26,SES004474,USR01547,UK,London,Tablet,Safari,Email,Email Retention,Home,2,1,Yes,5,4.94,37,0,0,Home,0.0
2024-02-14,SES004475,USR01323,UK,Manchester,Mobile,Safari,Referral,Festive Offer,Products,2,1,Yes,5,2.05,34,0,0,Home,0.0
2025-02-12,SES004476,USR00380,Canada,Vancouver,Mobile,Chrome,Email,Brand Awareness,Checkout,4,1,Yes,11,1.07,35,0,0,Checkout,0.0
2024-07-16,SES004477,USR00307,Canada,Toronto,Desktop,Edge,Paid Search,Summer Sale,Products,2,1,Yes,6,1.52,22,0,0,Checkout,0.0
2024-04-21,SES004478,USR01068,India,Bengaluru,Desktop,Chrome,Paid Search,Product Launch,Contact,4,1,No,5,4.44,22,0,0,Contact,0.0
2024-09-08,SES004479,USR00866,Canada,Vancouver,Mobile,Safari,Organic Search,Summer Sale,Checkout,3,1,Yes,8,1.72,39,0,0,Checkout,0.0
2024-07-26,SES004480,USR01865,USA,Chicago,Desktop,Edge,Direct,Brand Awareness,Home,4,1,No,7,7.08,37,0,0,Home,0.0
2024-07-30,SES004481,USR01170,UK,Manchester,Mobile,Safari,Organic Search,No Campaign,Contact,3,1,No,7,1.07,34,0,0,Blog,0.0
2025-03-14,SES004482,USR01971,India,Pune,Mobile,Chrome,Direct,Product Launch,Checkout,3,1,No,10,4.08,43,0,0,Blog,0.0
2024-01-05,SES004483,USR01100,India,Mumbai,Desktop,Chrome,Direct,No Campaign,Checkout,1,1,Yes,6,2.34,46,0,0,Pricing,0.0
2025-03-13,SES004484,USR00371,USA,New York,Mobile,Safari,Referral,Product Launch,Contact,2,1,Yes,3,1.63,40,0,0,Blog,0.0
2024-10-11,SES004485,USR01665,UK,London,Desktop,Edge,Direct,Summer Sale,Contact,4,1,No,9,6.84,39,0,0,Pricing,0.0
2024-07-08,SES004486,USR01080,Canada,Vancouver,Mobile,Chrome,Organic Search,Brand Awareness,Pricing,4,1,Yes,11,4.26,39,1,222,Pricing,25.0
2024-04-04,SES004487,USR00413,Canada,Toronto,Mobile,Safari,Paid Search,No Campaign,Home,3,1,No,5,6.84,31,0,0,Blog,0.0
2024-10-23,SES004488,USR00299,India,Delhi,Mobile,Firefox,Social,Festive Offer,Checkout,4,1,No,7,4.95,61,0,0,Home,0.0
2024-04-19,SES004489,USR00084,India,Pune,Desktop,Edge,Organic Search,Brand Awareness,Checkout,2,1,Yes,9,4.07,31,0,0,Contact,0.0
2024-03-05,SES004490,USR01354,Australia,Sydney,Mobile,Edge,Organic Search,Summer Sale,Contact,3,1,Yes,9,5.32,37,0,0,Home,0.0
2024-03-12,SES004491,USR01889,India,Bengaluru,Mobile,Firefox,Direct,Product Launch,Blog,2,1,No,6,6.55,37,0,0,Pricing,0.0
2025-03-28,SES004492,USR00788,Australia,Melbourne,Desktop,Safari,Organic Search,No Campaign,Products,3,1,Yes,4,6.59,30,0,0,Checkout,0.0
2025-03-15,SES004493,USR00993,India,Pune,Desktop,Firefox,Organic Search,Email Retention,Products,1,1,No,5,4.36,27,0,0,Contact,0.0
2025-04-20,SES004494,USR01852,Australia,Melbourne,Mobile,Chrome,Organic Search,No Campaign,Blog,4,1,No,10,1.53,27,1,207,Pricing,25.0
2024-12-07,SES004495,USR01309,UK,Manchester,Mobile,Safari,Social,Brand Awareness,Pricing,2,1,No,6,1.04,54,0,0,Home,0.0
2024-06-12,SES004496,USR00447,UK,Manchester,Desktop,Chrome,Direct,Summer Sale,Blog,1,1,Yes,6,3.17,44,0,0,Checkout,0.0
2024-03-22,SES004497,USR01913,Canada,Vancouver,Mobile,Firefox,Paid Search,Brand Awareness,Blog,4,1,Yes,6,3.2,29,0,0,Blog,0.0
2024-10-30,SES004498,USR00809,Australia,Sydney,Mobile,Safari,Paid Search,Brand Awareness,Products,4,1,Yes,10,5.26,32,0,0,Contact,0.0
2025-02-17,SES004499,USR00673,India,Pune,Mobile,Chrome,Paid Search,Festive Offer,Products,4,1,No,8,4.04,31,1,126,Pricing,25.0
2024-10-06,SES004500,USR00661,UK,London,Mobile,Edge,Direct,Brand Awareness,Home,2,1,Yes,7,6.15,45,0,0,Contact,0.0
2024-05-02,SES004501,USR01728,Canada,Toronto,Mobile,Chrome,Paid Search,Summer Sale,Products,3,1,Yes,9,3.54,22,0,0,Home,0.0
2024-12-12,SES004502,USR01922,UK,London,Desktop,Chrome,Paid Search,Summer Sale,Checkout,3,1,No,4,6.17,34,0,0,Checkout,0.0
2024-03-13,SES004503,USR01270,India,Hyderabad,Mobile,Firefox,Organic Search,No Campaign,Contact,1,1,No,8,0.94,33,0,0,Products,0.0
2025-04-03,SES004504,USR00028,India,Bengaluru,Mobile,Firefox,Organic Search,Email Retention,Checkout,3,1,No,4,3.58,28,0,0,Products,0.0
2025-05-08,SES004505,USR00095,Canada,Toronto,Mobile,Firefox,Direct,No Campaign,Contact,1,1,No,8,3.92,46,0,0,Products,0.0
2024-12-07,SES004506,USR00336,UK,Manchester,Desktop,Firefox,Organic Search,Product Launch,Home,4,1,Yes,11,3.39,32,0,0,Home,0.0
2025-04-11,SES004507,USR01844,USA,Dallas,Mobile,Edge,Email,Product Launch,Products,3,1,No,7,3.85,30,0,0,Pricing,0.0
2024-02-13,SES004508,USR00086,India,Bengaluru,Mobile,Edge,Social,Summer Sale,Blog,1,1,Yes,8,3.27,61,0,0,Contact,0.0
2025-03-24,SES004509,USR01027,India,Bengaluru,Desktop,Firefox,Social,Summer Sale,Pricing,4,1,Yes,7,7.23,48,0,0,Home,0.0
2025-05-03,SES004510,USR00472,UK,London,Desktop,Firefox,Organic Search,Product Launch,Contact,1,1,No,2,6.98,41,0,0,Home,0.0
2024-12-19,SES004511,USR00248,UK,Manchester,Mobile,Chrome,Organic Search,No Campaign,Home,4,1,No,7,3.83,34,1,280,Contact,25.0
2024-08-27,SES004512,USR00709,USA,New York,Desktop,Safari,Direct,Summer Sale,Pricing,2,1,Yes,5,6.5,50,0,0,Home,0.0
2024-02-11,SES004513,USR00222,India,Mumbai,Mobile,Firefox,Social,Festive Offer,Products,4,1,Yes,9,4.39,58,0,0,Checkout,0.0
2024-03-08,SES004514,USR01112,India,Pune,Mobile,Safari,Organic Search,Festive Offer,Home,2,1,Yes,6,6.31,27,0,0,Contact,0.0
2025-02-28,SES004515,USR01280,Australia,Sydney,Mobile,Edge,Direct,Summer Sale,Contact,1,1,Yes,9,6.8,40,0,0,Blog,0.0
2024-12-31,SES004516,USR01291,USA,Chicago,Desktop,Chrome,Direct,Summer Sale,Products,4,1,Yes,10,6.13,40,0,0,Blog,0.0
2024-05-09,SES004517,USR01518,Australia,Melbourne,Desktop,Firefox,Organic Search,Festive Offer,Home,3,1,Yes,4,2.37,34,0,0,Blog,0.0
2024-06-28,SES004518,USR00117,UK,Manchester,Mobile,Firefox,Direct,Festive Offer,Products,4,1,No,11,7.21,48,0,0,Products,0.0
2024-02-20,SES004519,USR01589,UK,Manchester,Mobile,Chrome,Organic Search,No Campaign,Home,2,1,Yes,3,6.78,37,0,0,Products,0.0
2024-03-19,SES004520,USR00965,Canada,Vancouver,Mobile,Chrome,Organic Search,Email Retention,Pricing,1,1,Yes,9,1.22,35,0,0,Blog,0.0
2024-11-23,SES004521,USR00255,Canada,Toronto,Mobile,Chrome,Organic Search,No Campaign,Contact,4,1,No,11,5.78,31,0,0,Pricing,0.0
2024-08-04,SES004522,USR00351,Canada,Toronto,Desktop,Edge,Organic Search,Email Retention,Blog,4,1,Yes,6,6.11,41,0,0,Checkout,0.0
2025-06-24,SES004523,USR00380,Canada,Vancouver,Desktop,Edge,Organic Search,Summer Sale,Products,2,1,No,6,2.63,36,0,0,Checkout,0.0
2024-10-09,SES004524,USR01123,Australia,Melbourne,Mobile,Chrome,Paid Search,No Campaign,Home,1,1,Yes,2,3.44,34,0,0,Home,0.0
2025-03-31,SES004525,USR00845,UK,Manchester,Mobile,Safari,Paid Search,Brand Awareness,Checkout,1,1,No,6,5.08,27,1,342,Blog,100.0
2025-02-24,SES004526,USR01763,UK,London,Mobile,Chrome,Organic Search,Brand Awareness,Checkout,3,1,Yes,7,6.48,36,1,136,Blog,33.33
2025-02-07,SES004527,USR01865,UK,London,Mobile,Firefox,Direct,Product Launch,Home,1,1,Yes,8,1.24,45,0,0,Home,0.0
2024-09-09,SES004528,USR01272,India,Delhi,Mobile,Edge,Organic Search,No Campaign,Contact,4,1,No,12,4.92,35,0,0,Blog,0.0
2025-01-27,SES004529,USR00646,Canada,Vancouver,Mobile,Safari,Email,Email Retention,Contact,2,1,Yes,7,7.33,43,0,0,Pricing,0.0
2024-09-08,SES004530,USR01721,Australia,Melbourne,Desktop,Safari,Direct,Festive Offer,Contact,1,1,No,3,2.83,38,0,0,Home,0.0
2024-06-04,SES004531,USR00608,India,Bengaluru,Mobile,Chrome,Direct,Summer Sale,Products,2,1,Yes,6,3.38,39,0,0,Blog,0.0
2025-02-24,SES004532,USR00312,Australia,Melbourne,Desktop,Firefox,Organic Search,Brand Awareness,Blog,2,1,No,9,5.4,41,0,0,Contact,0.0
2024-06-25,SES004533,USR01642,USA,San Francisco,Mobile,Firefox,Social,Brand Awareness,Contact,2,1,Yes,4,6.07,53,0,0,Products,0.0
2024-11-18,SES004534,USR00598,UK,London,Desktop,Firefox,Social,Email Retention,Contact,4,1,No,11,4.25,55,0,0,Checkout,0.0
2024-10-28,SES004535,USR01930,Canada,Toronto,Mobile,Chrome,Organic Search,Email Retention,Pricing,3,1,Yes,9,5.8,37,0,0,Checkout,0.0
2025-06-07,SES004536,USR00022,India,Hyderabad,Mobile,Safari,Organic Search,Email Retention,Products,4,1,Yes,11,6.32,39,0,0,Blog,0.0
2024-03-12,SES004537,USR00047,India,Hyderabad,Mobile,Firefox,Organic Search,Product Launch,Blog,2,1,Yes,5,5.2,31,0,0,Blog,0.0
2025-01-28,SES004538,USR01241,Canada,Toronto,Mobile,Firefox,Organic Search,Product Launch,Blog,2,1,Yes,7,4.65,38,0,0,Pricing,0.0
2024-06-30,SES004539,USR00934,USA,Chicago,Desktop,Firefox,Paid Search,Summer Sale,Home,2,1,Yes,10,1.18,37,1,419,Contact,50.0
2024-11-02,SES004540,USR01088,USA,Chicago,Desktop,Safari,Direct,Summer Sale,Products,4,1,No,11,4.47,37,0,0,Pricing,0.0
2024-07-14,SES004541,USR00285,India,Pune,Mobile,Safari,Paid Search,Product Launch,Pricing,1,1,No,7,6.16,22,0,0,Blog,0.0
2024-12-20,SES004542,USR00395,Canada,Vancouver,Mobile,Safari,Direct,Product Launch,Blog,4,1,No,7,7.43,42,0,0,Home,0.0
2025-05-09,SES004543,USR00346,UK,Manchester,Desktop,Chrome,Organic Search,Email Retention,Products,3,1,Yes,4,6.58,32,0,0,Products,0.0
2024-08-11,SES004544,USR01612,USA,Dallas,Mobile,Edge,Direct,Brand Awareness,Pricing,3,1,Yes,4,1.56,37,0,0,Pricing,0.0
2024-03-12,SES004545,USR01658,India,Hyderabad,Desktop,Chrome,Referral,Product Launch,Pricing,4,1,No,8,2.08,42,0,0,Blog,0.0
2024-12-09,SES004546,USR01043,UK,Manchester,Mobile,Firefox,Organic Search,Summer Sale,Home,3,1,No,7,5.52,36,1,301,Pricing,33.33
2025-04-12,SES004547,USR01531,Australia,Melbourne,Desktop,Firefox,Paid Search,Brand Awareness,Products,1,1,Yes,4,5.02,26,0,0,Checkout,0.0
2024-10-04,SES004548,USR00907,Canada,Vancouver,Desktop,Chrome,Organic Search,Brand Awareness,Pricing,1,1,No,5,3.09,31,0,0,Products,0.0
2024-08-10,SES004549,USR01685,UK,Manchester,Mobile,Chrome,Email,No Campaign,Checkout,2,1,Yes,7,3.8,34,0,0,Products,0.0
2024-05-03,SES004550,USR01666,UK,London,Mobile,Edge,Referral,No Campaign,Checkout,2,1,Yes,8,4.41,41,0,0,Blog,0.0
2025-01-12,SES004551,USR01387,USA,Dallas,Mobile,Safari,Referral,Festive Offer,Home,3,1,Yes,8,5.82,38,0,0,Pricing,0.0
2024-05-27,SES004552,USR01973,Australia,Melbourne,Mobile,Safari,Social,Festive Offer,Products,3,1,No,7,5.01,57,1,237,Contact,33.33
2025-02-15,SES004553,USR01358,Australia,Melbourne,Desktop,Chrome,Organic Search,Email Retention,Home,4,1,Yes,8,5.58,32,0,0,Blog,0.0
2024-06-16,SES004554,USR00363,India,Mumbai,Desktop,Edge,Paid Search,Summer Sale,Products,1,1,No,5,2.68,36,0,0,Pricing,0.0
2025-06-06,SES004555,USR00685,Canada,Vancouver,Mobile,Edge,Referral,Brand Awareness,Products,4,1,Yes,11,2.89,34,0,0,Products,0.0
2024-03-31,SES004556,USR00813,Australia,Melbourne,Mobile,Edge,Organic Search,Email Retention,Checkout,2,1,No,10,1.01,37,0,0,Pricing,0.0
2025-04-27,SES004557,USR01118,Canada,Vancouver,Mobile,Firefox,Paid Search,Product Launch,Products,2,1,No,6,1.48,31,0,0,Products,0.0
2024-11-05,SES004558,USR01349,USA,Dallas,Mobile,Safari,Social,Email Retention,Products,1,1,Yes,6,5.64,47,0,0,Contact,0.0
2025-03-06,SES004559,USR01456,Australia,Sydney,Desktop,Firefox,Social,No Campaign,Home,1,1,No,7,7.28,62,0,0,Blog,0.0
2024-11-23,SES004560,USR00480,Australia,Sydney,Mobile,Edge,Organic Search,Email Retention,Checkout,2,1,Yes,7,4.32,42,1,199,Home,50.0
2024-12-09,SES004561,USR01781,USA,New York,Mobile,Safari,Referral,Summer Sale,Blog,3,1,No,7,1.17,33,0,0,Contact,0.0
2024-04-01,SES004562,USR00800,USA,Chicago,Mobile,Edge,Direct,Product Launch,Products,1,1,Yes,2,7.06,47,0,0,Home,0.0
2024-04-16,SES004563,USR01509,USA,New York,Mobile,Firefox,Referral,Summer Sale,Home,4,1,No,9,6.6,41,0,0,Home,0.0
2024-03-19,SES004564,USR01970,Canada,Vancouver,Mobile,Firefox,Paid Search,Summer Sale,Home,3,1,Yes,6,2.01,23,0,0,Products,0.0
2024-05-18,SES004565,USR01607,Australia,Sydney,Mobile,Chrome,Organic Search,Brand Awareness,Home,2,1,No,4,1.27,39,0,0,Blog,0.0
2024-12-26,SES004566,USR01224,India,Bengaluru,Mobile,Safari,Direct,No Campaign,Pricing,2,1,Yes,8,4.69,39,0,0,Checkout,0.0
2024-11-07,SES004567,USR01512,UK,London,Tablet,Firefox,Referral,Festive Offer,Blog,4,1,Yes,5,6.99,43,0,0,Products,0.0
2025-03-13,SES004568,USR00536,UK,London,Mobile,Firefox,Email,Brand Awareness,Contact,2,1,No,10,6.61,42,0,0,Contact,0.0
2025-01-28,SES004569,USR01072,Canada,Vancouver,Mobile,Edge,Organic Search,No Campaign,Products,4,1,Yes,10,4.96,35,0,0,Home,0.0
2025-03-15,SES004570,USR00264,USA,New York,Mobile,Safari,Organic Search,No Campaign,Checkout,1,1,Yes,8,2.63,28,0,0,Pricing,0.0
2024-08-27,SES004571,USR01257,Australia,Melbourne,Mobile,Safari,Paid Search,Brand Awareness,Home,2,1,No,5,1.54,25,0,0,Home,0.0
2025-06-22,SES004572,USR01637,UK,Manchester,Mobile,Safari,Direct,No Campaign,Products,3,1,No,5,4.24,50,0,0,Checkout,0.0
2024-10-20,SES004573,USR00487,Canada,Toronto,Desktop,Edge,Organic Search,Festive Offer,Blog,2,1,No,9,4.58,36,0,0,Blog,0.0
2025-03-15,SES004574,USR00737,India,Bengaluru,Desktop,Edge,Direct,Festive Offer,Home,3,1,Yes,4,3.51,41,0,0,Checkout,0.0
2024-04-02,SES004575,USR01302,Canada,Toronto,Desktop,Firefox,Organic Search,Summer Sale,Home,3,1,No,10,2.81,27,0,0,Blog,0.0
2024-05-13,SES004576,USR01057,UK,London,Mobile,Firefox,Direct,Brand Awareness,Pricing,4,1,No,5,2.3,42,0,0,Home,0.0
2025-04-21,SES004577,USR01186,USA,San Francisco,Mobile,Firefox,Direct,Brand Awareness,Blog,4,1,No,11,4.95,46,0,0,Products,0.0
2025-04-16,SES004578,USR00900,India,Pune,Mobile,Safari,Organic Search,Brand Awareness,Products,3,1,Yes,10,3.32,40,0,0,Blog,0.0
2025-03-19,SES004579,USR01723,India,Mumbai,Mobile,Firefox,Referral,Email Retention,Blog,2,1,Yes,7,7.08,39,0,0,Home,0.0
2024-02-04,SES004580,USR01177,India,Hyderabad,Desktop,Safari,Organic Search,Product Launch,Home,4,1,Yes,11,5.24,35,0,0,Home,0.0
2024-06-25,SES004581,USR01918,Australia,Sydney,Desktop,Safari,Social,Festive Offer,Pricing,3,1,No,7,4.51,51,0,0,Home,0.0
2025-06-23,SES004582,USR01225,Australia,Sydney,Desktop,Edge,Social,Summer Sale,Home,4,1,No,6,5.81,57,0,0,Pricing,0.0
2025-01-31,SES004583,USR00106,Australia,Melbourne,Mobile,Firefox,Social,Summer Sale,Products,1,1,No,2,4.77,48,0,0,Products,0.0
2024-10-17,SES004584,USR01029,Australia,Sydney,Mobile,Chrome,Direct,Summer Sale,Products,2,1,Yes,3,2.72,51,0,0,Home,0.0
2025-05-07,SES004585,USR00532,USA,Dallas,Mobile,Safari,Organic Search,No Campaign,Contact,4,1,No,8,5.19,29,0,0,Checkout,0.0
2024-11-13,SES004586,USR01953,India,Bengaluru,Desktop,Edge,Organic Search,Summer Sale,Products,1,1,No,7,2.09,27,0,0,Products,0.0
2025-02-07,SES004587,USR00488,USA,San Francisco,Mobile,Firefox,Direct,Festive Offer,Home,1,1,Yes,3,5.0,51,0,0,Blog,0.0
2025-05-01,SES004588,USR00655,Australia,Melbourne,Mobile,Chrome,Social,Festive Offer,Home,3,1,Yes,5,7.46,47,0,0,Contact,0.0
2024-04-15,SES004589,USR00215,India,Pune,Desktop,Chrome,Organic Search,Brand Awareness,Contact,1,1,Yes,2,1.83,41,1,196,Pricing,100.0
2025-05-15,SES004590,USR00137,UK,London,Mobile,Safari,Organic Search,No Campaign,Contact,3,1,No,4,2.24,27,1,209,Contact,33.33
2024-11-30,SES004591,USR00017,USA,Dallas,Desktop,Chrome,Referral,No Campaign,Contact,1,1,Yes,6,7.06,35,0,0,Pricing,0.0
2024-08-01,SES004592,USR01727,USA,Dallas,Tablet,Firefox,Referral,Product Launch,Home,1,1,Yes,4,6.6,39,0,0,Home,0.0
2024-07-11,SES004593,USR01126,India,Mumbai,Desktop,Firefox,Organic Search,Brand Awareness,Contact,2,1,No,10,0.9,41,0,0,Pricing,0.0
2025-03-09,SES004594,USR01642,USA,San Francisco,Mobile,Safari,Organic Search,No Campaign,Home,1,1,Yes,4,4.11,39,0,0,Contact,0.0
2024-08-20,SES004595,USR01517,Canada,Toronto,Mobile,Firefox,Organic Search,Summer Sale,Blog,1,1,No,8,4.45,40,0,0,Pricing,0.0
2025-03-25,SES004596,USR01402,Australia,Sydney,Tablet,Safari,Organic Search,Summer Sale,Pricing,2,1,No,4,0.83,29,0,0,Checkout,0.0
2024-08-09,SES004597,USR00145,UK,London,Desktop,Edge,Organic Search,Festive Offer,Products,4,1,No,10,7.31,41,0,0,Blog,0.0
